Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Type,Cost,Rarity
2,0,Daring Apprentice,Seventh Edition,68,Near Mint,English,,,,,,,,0,Creature  - Human Wizard,{1}{U}{U},Rare
1,0,Daring Apprentice,Eighth Edition,73,Near Mint,English,,,,,,,,0,Creature  - Human Wizard,{1}{U}{U},Rare
2,0,Daring Demolition,Aether Revolt,55,Near Mint,English,,,,,,,,,Sorcery,{2}{B}{B},Common
3,0,Daring Skyjek,Gatecrash,9,Near Mint,English,,,,,,,,,Creature  - Human Knight,{1}{W},Common
4,0,Dark Banishing,Mirage,13,Near Mint,English,,,,,,,,0,Instant,{2}{B},Common
4,0,Dark Banishing,Seventh Edition,127,Near Mint,English,,,,,,,,0,Instant,{2}{B},Common
3,0,Dark Banishing,Eighth Edition,123,Near Mint,English,,,,,,,,0,Instant,{2}{B},Common
2,0,Dark Betrayal,Theros,83,Near Mint,English,,,,,,,,,Instant,{B},Uncommon
1,0,Dark Dabbling,Magic Origins,89,Near Mint,English,,,,,,,,,Instant,{2}{B},Common
3,0,Dark Favor,Magic 2012,89,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{1}{B},Common
1,0,Dark Hatchling,Commander,76,Near Mint,English,,,,,,,,0,Creature  - Horror,{4}{B}{B},Rare
1,0,Dark Inquiry,Rivals of Ixalan,65,Near Mint,English,,,,,,,,,Sorcery,{2}{B},Common
2,0,Dark Nourishment,Ixalan,97,Near Mint,English,,,,,,,,,Instant,{4}{B},Uncommon
7,0,Dark Ritual,Revised Edition,7,Near Mint,English,,,,,,,,0,Instant,{B},Common
1,0,Dark Ritual,Mirage,14,Near Mint,English,,,,,,,,0,Instant,{B},Common
1,0,Darkest Hour,Seventh Edition,128,Near Mint,English,,,,,,,,,Enchantment,{B},Rare
1,0,Darksteel Axe,Scars of Mirrodin,149,Near Mint,English,,,,,,,,0,Artifact  - Equipment,{1},Uncommon
1,0,Darksteel Citadel,Magic 2015 Core Set,242,Near Mint,English,,,,,,,,0,Artifact Land,,Uncommon
1,0,Darksteel Ingot,Magic 2014 Core Set,207,Near Mint,English,,,,,,,,0,Artifact,{3},Uncommon
2,0,Darksteel Myr,Scars of Mirrodin,151,Near Mint,English,,,,,,,,,Artifact Creature  - Myr,{3},Uncommon
1,0,Darkthicket Wolf,Innistrad,175,Near Mint,English,,,,,,,,,Creature  - Wolf,{1}{G},Common
1,0,Darkwater Catacombs,Odyssey,319,Near Mint,English,,,,,,,,0,Land,,Rare
1,0,Daru Sanctifier,Legions,9,Near Mint,English,,,,,,,,,Creature  - Human Cleric,{3}{W},Common
1,0,Dauntless Cathar,Shadows over Innistrad,11,Near Mint,English,,,,,,,,,Creature  - Human Soldier,{2}{W},Common
1,0,Dauntless Onslaught,Duel Decks: Speed vs. Cunning,27,,,,,,,,,,,Instant,{2}{W},Uncommon
2,0,Dauntless Onslaught,Theros,6,Near Mint,English,,,,,,,,,Instant,{2}{W},Uncommon
1,0,Dauntless River Marshal,Magic 2015 Core Set,8,Near Mint,English,,,,,,,,,Creature  - Human Soldier,{1}{W},Uncommon
1,0,Dauthi Slayer,"Time Spiral ""Timeshifted""",41,Near Mint,English,,,,,,,,,Creature  - Dauthi Soldier,{B}{B},Special
2,0,Dawn Gryff,Eldritch Moon,19,Near Mint,English,,,,,,,,,Creature  - Hippogriff,{2}{W},Common
4,0,Dawnfeather Eagle,Aether Revolt,14,Near Mint,English,,,,,,,,,Creature  - Bird,{4}{W},Common
1,0,Dazzling Reflection,Oath of the Gatewatch,17,Near Mint,English,,,,,,,,,Instant,{1}{W},Common
1,0,Dead // Gone,Planar Chaos,113,Near Mint,English,,,,,,,,,Instant,{2}{R},Common
1,0,Dead Reveler,Return to Ravnica,62,Near Mint,English,,,,,,,,,Creature  - Zombie,{2}{B},Common
1,0,Dead Weight,Shadows over Innistrad,106,Near Mint,English,,,,,,,,,Enchantment  - Aura,{B},Common
1,0,Deadbridge Shaman,Eternal Masters,85,Near Mint,English,,,,,,,,,Creature  - Elf Shaman,{2}{B},Common
4,0,Deadeye Plunderers,Ixalan,220,Near Mint,English,,,,,,,,0,Creature  - Human Pirate,{3}{U}{B},Uncommon
3,0,Deadeye Tormentor,Ixalan,98,Near Mint,English,,,,,,,,,Creature  - Human Pirate,{2}{B},Common
1,0,Deadly Insect,Alliances,64,Near Mint,English,,,,,,,,0,Creature  - Insect,{4}{G},Common
1,0,Deadly Recluse,Magic 2014 Core Set,168,Near Mint,English,,,,,,,,,Creature  - Spider,{1}{G},Common
1,0,Death Charmer,Prophecy,61,Near Mint,English,,,,,,,,,Creature  - Worm Mercenary,{2}{B},Common
2,0,Death Spark,Alliances,103,Near Mint,English,,,,,,,,,Instant,{R},Uncommon
2,0,Death Speakers,Homelands,109,Near Mint,English,,,,,,,,0,Creature  - Human Cleric,{W},Uncommon
2,0,Death Ward,Revised Edition,200,Near Mint,English,,,,,,,,0,Instant,{W},Common
3,0,Death Ward,Fourth Edition,271,Near Mint,English,,,,,,,,0,Instant,{W},Common
4,0,Death's Approach,Gatecrash,62,Near Mint,English,,,,,,,,,Enchantment  - Aura,{B},Common
1,0,Death-Hood Cobra,New Phyrexia,108,Near Mint,English,,,,,,,,0,Creature  - Snake,{1}{G},Common
3,0,Deathbellow Raider,Theros,117,Near Mint,English,,,,,,,,,Creature  - Minotaur Berserker,{1}{R},Common
1,1,Deathbellow Raider,Theros,117,Near Mint,English,foil,,,,,,,0,Creature  - Minotaur Berserker,{1}{R},Common
2,0,Deathcult Rogue,Gatecrash,218,Near Mint,English,,,,,,,,,Creature  - Human Rogue,{1}{UB}{UB},Common
2,0,Deathgaze Cockatrice,Magic 2014 Core Set,94,Near Mint,English,,,,,,,,,Creature  - Cockatrice,{2}{B}{B},Common
1,0,Deathmark,Tenth Edition,134,Near Mint,English,,,,,,,,0,Sorcery,{B},Uncommon
1,0,Deathmark,Magic 2011,91,Near Mint,English,,,,,,,,0,Sorcery,{B},Uncommon
1,0,Deathspore Thallid,Time Spiral,102,Near Mint,English,,,,,,,,,Creature  - Zombie Fungus,{1}{B},Common
5,0,Debilitating Injury,Khans of Tarkir,68,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{B},Common
2,0,Decimator Beetle,Amonkhet,197,Near Mint,English,,,,,,,,,Creature  - Insect,{3}{B}{G},Uncommon
3,0,Decision Paralysis,Amonkhet,50,Near Mint,English,,,,,,,,,Instant,{3}{U},Common
2,0,Decommission,Aether Revolt,16,Near Mint,English,,,,,,,,,Instant,{2}{W},Common
1,0,Decomposition,Mirage,110,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{G},Uncommon
2,0,Decorated Griffin,Theros,7,Near Mint,English,,,,,,,,,Creature  - Griffin,{4}{W},Uncommon
2,0,Deep-Sea Terror,Magic Origins,52,Near Mint,English,,,,,,,,,Creature  - Serpent,{4}{U}{U},Common
1,0,Deepchannel Mentor,Shadowmoor,35,Near Mint,English,,,,,,,,,Creature  - Merfolk Rogue,{5}{U},Uncommon
3,0,Deeproot Warrior,Ixalan,186,Near Mint,English,,,,,,,,,Creature  - Merfolk Warrior,{1}{G},Common
1,0,Deeptread Merrow,Lorwyn,57,Near Mint,English,,,,,,,,,Creature  - Merfolk Rogue,{1}{U},Common
3,0,Deepwood Ghoul,Eighth Edition,127,Near Mint,English,,,,,,,,,Creature  - Zombie,{2}{B},Common
1,0,Defeat,Dragons of Tarkir,97,Near Mint,English,,,,,,,,,Sorcery,{1}{B},Common
5,0,Defend the Hearth,Theros,156,Near Mint,English,,,,,,,,,Instant,{1}{G},Common
1,0,Defender of Law,Urza's Legacy,5,Near Mint,English,,,,,,,,,Creature  - Human Knight,{2}{W},Common
2,0,Defensive Stance,New Phyrexia,34,Near Mint,English,,,,,,,,,Enchantment  - Aura,{U},Common
1,0,Defiant Falcon,Nemesis,6,Near Mint,English,,,,,,,,,Creature  - Rebel Bird,{1}{W},Common
1,0,Defiant Greatmaw,Amonkhet,163,Near Mint,English,,,,,,,,,Creature  - Hippo,{2}{G},Uncommon
1,0,Defiant Khenra,Hour of Devastation,89,Near Mint,English,,,,,,,,,Creature  - Jackal Warrior,{1}{R},Common
6,0,Defiant Salvager,Aether Revolt,56,Near Mint,English,,,,,,,,,Creature  - Aetherborn Artificer,{2}{B},Common
4,0,Defiant Strike,Khans of Tarkir,7,Near Mint,English,,,,,,,,,Instant,{W},Common
1,0,Deicide,Journey into Nyx,7,Near Mint,English,,,,,,,,,Instant,{1}{W},Rare
1,0,Delirium,Mirage,320,Near Mint,English,,,,,,,,,Instant,{1}{B}{R},Uncommon
1,0,Dementia Bat,New Phyrexia,55,Near Mint,English,,,,,,,,,Creature  - Bat,{4}{B},Common
1,0,Demolish,Eighth Edition,183,Near Mint,English,,,,,,,,0,Sorcery,{3}{R},Uncommon
4,0,Demolish,Magic 2011,132,Near Mint,English,,,,,,,,0,Sorcery,{3}{R},Common
7,0,Demolish,Theros,118,Near Mint,English,,,,,,,,0,Sorcery,{3}{R},Common
3,0,Demolish,Magic Origins,139,Near Mint,English,,,,,,,,0,Sorcery,{3}{R},Common
2,0,Demolish,Kaladesh,113,Near Mint,English,,,,,,,,,Sorcery,{3}{R},Common
2,0,Demolish,Ixalan,139,Near Mint,English,,,,,,,,,Sorcery,{3}{R},Common
2,0,Demon's Horn,Ninth Edition,294,Near Mint,English,,,,,,,,0,Artifact,{2},Uncommon
1,0,Demon's Horn,Magic 2012,205,Near Mint,English,,,,,,,,,Artifact,{2},Uncommon
4,0,Demonic Hordes,Revised Edition,12,Near Mint,English,,,,,,,,0,Creature  - Demon,{3}{B}{B}{B},Rare
1,0,Demystify,Onslaught,24,Near Mint,English,,,,,,,,0,Instant,{W},Common
1,0,Demystify,Eighth Edition,16,Near Mint,English,,,,,,,,0,Instant,{W},Common
2,0,Demystify,Ninth Edition,13,Near Mint,English,,,,,,,,0,Instant,{W},Common
1,0,Demystify,Magic 2012,13,Near Mint,English,,,,,,,,,Instant,{W},Common
3,0,Demystify,Ixalan,8,Near Mint,English,,,,,,,,,Instant,{W},Common
1,0,Deny Existence,Shadows over Innistrad,55,Near Mint,English,,,,,,,,,Instant,{2}{U},Common
2,0,Depths of Desire,Ixalan,52,Near Mint,English,,,,,,,,,Instant,{2}{U},Common
1,0,Deranged Assistant,Innistrad,52,Near Mint,English,,,,,,,,,Creature  - Human Wizard,{1}{U},Common
1,0,Deranged Whelp,Eldritch Moon,125,Near Mint,English,,,,,,,,,Creature  - Wolf,{1}{R},Uncommon
2,0,Desecration Plague,Journey into Nyx,120,Near Mint,English,,,,,,,,,Sorcery,{3}{G},Common
1,0,Desecrator Hag,Commander,193,Near Mint,English,,,,,,,,0,Creature  - Hag,{2}{BG}{BG},Common
2,0,Desecrator Hag,Eventide,119,Near Mint,English,,,,,,,,,Creature  - Hag,{2}{BG}{BG},Common
2,0,Desert Cerodon,Amonkhet,128,Near Mint,English,,,,,,,,,Creature  - Beast,{5}{R},Common
1,0,Desert Twister,Revised Edition,99,Near Mint,English,,,,,,,,0,Sorcery,{4}{G}{G},Uncommon
3,0,Desperate Castaways,Ixalan,101,Near Mint,English,,,,,,,,,Creature  - Human Pirate,{1}{B},Common
1,0,Desperate Sentry,Eldritch Moon,21,Near Mint,English,,,,,,,,,Creature  - Human Soldier,{2}{W},Common
1,0,Destroy the Evidence,Return to Ravnica,64,Near Mint,English,,,,,,,,,Sorcery,{4}{B},Common
2,0,Destructive Revelry,Theros,192,Near Mint,English,,,,,,,,,Instant,{R}{G},Uncommon
4,0,Destructive Tampering,Aether Revolt,78,Near Mint,English,,,,,,,,,Sorcery,{2}{R},Common
2,0,Destructive Urge,Urza's Saga,180,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{R}{R},Uncommon
1,0,Devastate,Prophecy,87,Near Mint,English,,,,,,,,,Sorcery,{3}{R}{R},Common
1,0,Deviant Glee,Return to Ravnica,65,Near Mint,English,,,,,,,,,Enchantment  - Aura,{B},Common
1,0,Devilthorn Fox,Shadows over Innistrad,14,Near Mint,English,,,,,,,,,Creature  - Fox,{1}{W},Common
4,0,Devoted Druid,Shadowmoor,110,Near Mint,English,,,,,,,,,Creature  - Elf Druid,{1}{G},Common
1,0,Devour Flesh,Gatecrash,63,Near Mint,English,,,,,,,,,Instant,{1}{B},Common
1,0,Devouring Light,Magic 2015 Core Set,9,Near Mint,English,,,,,,,,,Instant,{1}{W}{W},Uncommon
3,0,Dhund Operative,Kaladesh,74,Near Mint,English,,,,,,,,,Creature  - Human Rogue,{1}{B},Common
1,0,Diabolic Machine,Fourth Edition,332,Near Mint,English,,,,,,,,0,Artifact Creature  - Construct,{7},Uncommon
1,0,Diabolic Tutor,Magic 2011,93,Near Mint,English,,,,,,,,0,Sorcery,{2}{B}{B},Uncommon
1,0,Diabolic Tutor,Magic 2012,92,Near Mint,English,,,,,,,,0,Sorcery,{2}{B}{B},Uncommon
2,0,Die Young,Kaladesh,76,Near Mint,English,,,,,,,,,Sorcery,{1}{B},Common
2,0,Diffusion Sliver,Magic 2015 Core Set,50,Near Mint,English,,,,,,,,,Creature  - Sliver,{1}{U},Uncommon
1,0,Dimir Aqueduct,Commander,270,Near Mint,English,,,,,,,,0,Land,,Common
2,0,Dimir Guildgate,Gatecrash,241,Near Mint,English,,,,,,,,0,Land  - Gate,,Common
1,0,Dimir Guildgate,Dragon's Maze,148,Near Mint,English,,,,,,,,0,Land  - Gate,,Common
1,0,Dimir Signet,Commander,246,Near Mint,English,,,,,,,,0,Artifact,{2},Common
4,0,Dingus Egg,Revised Edition,244,Near Mint,English,,,,,,,,0,Artifact,{4},Rare
1,0,Dingus Egg,Eighth Edition,297,Near Mint,English,,,,,,,,,Artifact,{4},Rare
1,0,Dinosaur Hunter,Rivals of Ixalan,67,Near Mint,English,foil,,,,,,,0,Creature  - Human Pirate,{1}{B},Common
2,0,Dinosaur Hunter,Rivals of Ixalan,67,Near Mint,English,,,,,,,,,Creature  - Human Pirate,{1}{B},Common
2,0,Dinosaur Stampede,Ixalan,140,Near Mint,English,,,,,,,,,Instant,{2}{R},Uncommon
4,0,Dire Fleet Hoarder,Ixalan,102,Near Mint,English,,,,,,,,0,Creature  - Human Pirate,{1}{B},Common
6,0,Dire Fleet Interloper,Ixalan,103,Near Mint,English,,,,,,,,,Creature  - Human Pirate,{3}{B},Common
1,0,Dire Fleet Poisoner,Rivals of Ixalan,68,Near Mint,English,,,,,,,,,Creature  - Human Pirate,{1}{B},Rare
2,0,Dire Wolves,Ice Age,118,Near Mint,English,,,,,,,,,Creature  - Wolf,{2}{G},Common
1,0,Dirgur Nemesis,Dragons of Tarkir,51,Near Mint,English,,,,,,,,,Creature  - Serpent,{5}{U},Common
5,0,Dirtwater Wraith,Mirage,15,Near Mint,English,,,,,,,,,Creature  - Wraith,{3}{B},Common
2,0,Disciple of Grace,Urza's Saga,10,Near Mint,English,,,,,,,,0,Creature  - Human Cleric,{1}{W},Common
2,0,Disciple of Phenax,Theros,84,Near Mint,English,,,,,,,,,Creature  - Human Cleric,{2}{B}{B},Common
2,0,Disciple of the Old Ways,Gatecrash,118,Near Mint,English,,,,,,,,,Creature  - Human Warrior,{1}{G},Common
7,0,Disdainful Stroke,Khans of Tarkir,37,Near Mint,English,,,,,,,,0,Instant,{1}{U},Common
3,0,Disenchant,Revised Edition,201,Near Mint,English,,,,,,,,0,Instant,{1}{W},Common
3,0,Disenchant,Fourth Edition,272,Near Mint,English,,,,,,,,0,Instant,{1}{W},Common
2,0,Disenchant,Ice Age,244,Near Mint,English,,,,,,,,0,Instant,{1}{W},Common
1,0,Disenchant,Mirage,214,Near Mint,English,,,,,,,,0,Instant,{1}{W},Common
3,0,Disenchant,Seventh Edition,13,Near Mint,English,,,,,,,,0,Instant,{1}{W},Common
1,0,Disentomb,Magic 2012,93,Near Mint,English,,,,,,,,0,Sorcery,{B},Common
1,0,Disintegrate,Revised Edition,141,Near Mint,English,,,,,,,,0,Sorcery,{X}{R},Common
2,0,Disintegrate,Fourth Edition,203,Near Mint,English,,,,,,,,0,Sorcery,{X}{R},Common
1,0,Disintegrate,"Time Spiral ""Timeshifted""",58,Near Mint,English,,,,,,,,,Sorcery,{X}{R},Special
9,0,Dismal Backwater,Eternal Masters,238,Near Mint,English,,,,,,,,0,Land,,Common
3,0,Dismal Backwater,Khans of Tarkir,232,Near Mint,English,,,,,,,,0,Land,,Common
1,0,Disorder,Seventh Edition,179,Near Mint,English,,,,,,,,,Sorcery,{1}{R},Uncommon
4,0,Disowned Ancestor,Khans of Tarkir,70,Near Mint,English,,,,,,,,,Creature  - Spirit Warrior,{B},Common
1,0,Dispatch,New Phyrexia,7,Near Mint,English,,,,,,,,0,Instant,{W},Uncommon
13,0,Dispel,Return to Ravnica,36,Near Mint,English,,,,,,,,0,Instant,{U},Common
8,0,Dispel,Battle for Zendikar,76,Near Mint,English,,,,,,,,,Instant,{U},Common
5,0,Dispersal Technician,Aether Revolt,32,Near Mint,English,,,,,,,,,Creature  - Vedalken Artificer,{4}{U},Common
1,0,Disperse,Morningtide,31,Near Mint,English,,,,,,,,0,Instant,{1}{U},Common
1,0,Disperse,Scars of Mirrodin,31,Near Mint,English,,,,,,,,0,Instant,{1}{U},Common
2,0,Disperse,Magic 2014 Core Set,51,Near Mint,English,,,,,,,,0,Instant,{1}{U},Common
1,0,Disperse,Magic Origins,54,Near Mint,English,,,,,,,,,Instant,{1}{U},Common
1,0,Displace,Eldritch Moon,55,Near Mint,English,,,,,,,,,Instant,{2}{U},Common
1,0,Displacement Wave,Magic Origins,55,Near Mint,English,,,,,,,,,Sorcery,{X}{U}{U},Rare
1,0,Dissenter's Deliverance,Amonkhet,164,Near Mint,English,,,,,,,,,Instant,{1}{G},Common
2,0,Dissipate,Magic 2015 Core Set,51,Near Mint,English,,,,,,,,,Instant,{1}{U}{U},Uncommon
2,0,Dissolve,Theros,47,Near Mint,English,,,,,,,,,Instant,{1}{U}{U},Uncommon
1,0,Distemper of the Blood,Eldritch Moon,126,Near Mint,English,,,,,,,,,Sorcery,{1}{R},Common
1,0,Distress,Tenth Edition,136,Near Mint,English,,,,,,,,0,Sorcery,{B}{B},Common
3,0,Dive Down,Ixalan,53,Near Mint,English,,,,,,,,,Instant,{U},Common
1,0,Divination,Magic 2012,50,Near Mint,English,,,,,,,,0,Sorcery,{2}{U},Common
1,0,Divination,Magic 2014 Core Set,52,Near Mint,English,,,,,,,,0,Sorcery,{2}{U},Common
4,0,Divination,Magic 2015 Core Set,52,Near Mint,English,,,,,,,,,Sorcery,{2}{U},Common
1,0,Divine Congregation,Time Spiral,13,Near Mint,English,,,,,,,,,Sorcery,{3}{W},Common
1,0,Divine Favor,Magic 2012,14,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{1}{W},Common
6,0,Divine Favor,Magic 2015 Core Set,10,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{W},Common
3,0,Divine Offering,Mirage,215,Near Mint,English,,,,,,,,0,Instant,{1}{W},Common
4,0,Divine Verdict,Theros,8,Near Mint,English,,,,,,,,0,Instant,{3}{W},Common
3,0,Divine Verdict,Magic 2015 Core Set,271,Near Mint,English,,,,,,,,,Instant,{3}{W},Common
1,0,Diviner's Wand,Morningtide,142,Near Mint,English,,,,,,,,,Tribal Artifact  - Wizard Equipment,{3},Uncommon
1,0,Diving Griffin,Eighth Edition,17,Near Mint,English,,,,,,,,,Creature  - Griffin,{1}{W}{W},Common
2,0,Djeru's Resolve,Amonkhet,11,Near Mint,English,,,,,,,,,Instant,{W},Common
1,0,Dominator Drone,Battle for Zendikar,92,Near Mint,English,,,,,,,,,Creature  - Eldrazi Drone,{2}{B},Common
1,0,Domineer,Mirrodin,33,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{U}{U},Uncommon
5,0,Doom Blade,Magic 2011,95,Near Mint,English,,,,,,,,0,Instant,{1}{B},Common
1,0,Doom Blade,Magic 2012,95,Near Mint,English,,,,,,,,0,Instant,{1}{B},Common
1,0,Doomed Dissenter,Amonkhet,87,Near Mint,English,,,,,,,,,Creature  - Human,{1}{B},Common
1,0,Doomed Traveler,Conspiracy,69,Near Mint,English,,,,,,,,0,Creature  - Human Soldier,{W},Common
1,0,Doomgape,Eventide,120,Near Mint,English,,,,,,,,,Creature  - Elemental,{4}{BG}{BG}{BG},Rare
2,0,Doorkeeper,Return to Ravnica,37,Near Mint,English,,,,,,,,,Creature  - Homunculus,{1}{U},Common
1,0,Double Cross,Unglued,31,Near Mint,English,,,,,,,,,Sorcery,{3}{B}{B},Common
1,0,Double Dip,Unglued,3,Near Mint,English,,,,,,,,,Instant,{4}{W},Common
1,0,Double Play,Unglued,55,Near Mint,English,,,,,,,,,Sorcery,{3}{G}{G},Common
1,0,Double Take,Unglued,23,Near Mint,English,,,,,,,,,Instant,{3}{U}{U},Common
1,0,Douse in Gloom,Fate Reforged,68,Near Mint,English,,,,,,,,,Instant,{2}{B},Common
3,0,Down // Dirty,Dragon's Maze,126,Near Mint,English,,,,,,,,,Sorcery,{2}{G},Uncommon
1,0,Downsize,Return to Ravnica,38,Near Mint,English,,,,,,,,,Instant,{U},Common
3,0,Drag Under,Eldritch Moon,57,Near Mint,English,,,,,,,,,Sorcery,{2}{U},Common
2,0,Dragon Bell Monk,Fate Reforged,10,Near Mint,English,,,,,,,,,Creature  - Human Monk,{2}{W},Common
1,0,Dragon Fodder,Modern Masters 2017 Edition,93,Near Mint,English,,,,,,,,,Sorcery,{1}{R},Common
1,0,Dragon Fodder,Dragons of Tarkir,135,Near Mint,English,,,,,,,,0,Sorcery,{1}{R},Common
2,0,Dragon Fodder,Magic Origins,140,Near Mint,English,,,,,,,,0,Sorcery,{1}{R},Common
1,0,Dragon Hatchling,Magic 2014 Core Set,138,Near Mint,English,,,,,,,,,Creature  - Dragon,{1}{R},Common
4,0,Dragon Mantle,Theros,119,Near Mint,English,,,,,,,,,Enchantment  - Aura,{R},Common
1,0,Dragon's Claw,Magic 2012,206,Near Mint,English,,,,,,,,,Artifact,{2},Uncommon
1,0,Dragon-Scarred Bear,Dragons of Tarkir,183,Near Mint,English,,,,,,,,,Creature  - Bear,{2}{G},Common
3,0,Dragonscale Boon,Khans of Tarkir,131,Near Mint,English,,,,,,,,,Instant,{3}{G},Common
2,0,Drain Life,Revised Edition,14,Near Mint,English,,,,,,,,0,Sorcery,{X}{1}{B},Common
2,0,Drain Life,Fourth Edition,16,Near Mint,English,,,,,,,,0,Sorcery,{X}{1}{B},Common
6,0,Drain Life,Mirage,16,Near Mint,English,,,,,,,,0,Sorcery,{X}{1}{B},Common
1,0,Drain Power,Fourth Edition,67,Near Mint,English,,,,,,,,0,Sorcery,{U}{U},Rare
2,0,Drain the Well,Eventide,121,Near Mint,English,,,,,,,,,Sorcery,{2}{BG}{BG},Common
1,0,Drainpipe Vermin,Return to Ravnica,66,Near Mint,English,,,,,,,,,Creature  - Rat,{B},Common
2,0,Drakewing Krasis,Gatecrash,157,Near Mint,English,,,,,,,,,Creature  - Lizard Drake,{1}{G}{U},Common
1,0,Dramatic Rescue,Return to Ravnica,156,Near Mint,English,,,,,,,,,Instant,{W}{U},Common
1,0,Dramatic Reversal,Kaladesh,44,Near Mint,English,,,,,,,,,Instant,{1}{U},Common
1,0,Dreadbringer Lampads,Journey into Nyx,67,Near Mint,English,,,,,,,,0,Enchantment Creature  - Nymph,{4}{B},Common
1,0,Dreadship Reef,Commander,271,Near Mint,English,,,,,,,,0,Land,,Uncommon
2,0,Dreadwaters,Magic Origins,56,Near Mint,English,,,,,,,,,Sorcery,{3}{U},Common
3,0,Dream Cache,Mirage,62,Near Mint,English,,,,,,,,0,Sorcery,{2}{U},Common
3,0,Dream Fighter,Mirage,63,Near Mint,English,,,,,,,,,Creature  - Human Soldier,{2}{U},Common
1,0,Dream Fracture,Eventide,19,Near Mint,English,,,,,,,,,Instant,{1}{U}{U},Uncommon
1,0,Dream Salvage,Shadowmoor,160,Near Mint,English,,,,,,,,,Instant,{UB},Uncommon
2,0,Dream Thief,Eventide,20,Near Mint,English,,,,,,,,,Creature  - Faerie Rogue,{2}{U},Common
1,0,Dreamborn Muse,Commander,44,Near Mint,English,,,,,,,,0,Creature  - Spirit,{2}{U}{U},Rare
2,0,Dreamcaller Siren,Ixalan,54,Near Mint,English,,,,,,,,0,Creature  - Siren Pirate,{2}{U}{U},Rare
1,0,Dreamscape Artist,Planar Chaos,40,Near Mint,English,,,,,,,,,Creature  - Human Spellshaper,{1}{U},Common
2,0,Dregscape Zombie,Duel Decks: Speed vs. Cunning,5,,,,,,,,,,,Creature  - Zombie,{1}{B},Common
1,0,Drift of the Dead,Ice Age,11,Near Mint,English,,,,,,,,,Creature  - Wall,{3}{B},Uncommon
3,0,Drifting Shade,Magic 2012,96,Near Mint,English,,,,,,,,,Creature  - Shade,{3}{B},Common
1,0,Dripping Dead,Legions,67,Near Mint,English,,,,,,,,,Creature  - Zombie,{4}{B}{B},Common
1,0,Driver of the Dead,Avacyn Restored,99,Near Mint,English,,,,,,,,,Creature  - Vampire,{3}{B},Common
1,0,Drooling Groodion,Modern Masters 2015 Edition,173,Near Mint,English,,,,,,,,,Creature  - Beast,{3}{B}{B}{G},Uncommon
1,0,Dross Crocodile,Fifth Dawn,47,Near Mint,English,,,,,,,,0,Creature  - Zombie Crocodile,{3}{B},Common
1,0,Dross Crocodile,Tenth Edition,138,Near Mint,English,,,,,,,,,Creature  - Zombie Crocodile,{3}{B},Common
1,0,Dross Hopper,Scars of Mirrodin,60,Near Mint,English,,,,,,,,,Creature  - Insect Horror,{1}{B},Common
1,0,Dross Prowler,Mirrodin,64,Near Mint,English,,,,,,,,,Creature  - Zombie,{2}{B},Common
1,0,Dross Scorpion,Mirrodin,164,Near Mint,English,,,,,,,,,Artifact Creature  - Scorpion,{4},Common
1,0,Drought,Ice Age,245,Near Mint,English,,,,,,,,,Enchantment,{2}{W}{W},Uncommon
1,0,Drowner Initiate,Shadowmoor,36,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{U},Common
3,0,Drownyard Explorers,Shadows over Innistrad,56,Near Mint,English,,,,,,,,,Creature  - Human Wizard,{3}{U},Common
5,0,Drudge Beetle,Return to Ravnica,122,Near Mint,English,,,,,,,,,Creature  - Insect,{1}{G},Common
1,0,Drudge Reavers,Time Spiral,105,Near Mint,English,,,,,,,,,Creature  - Skeleton,{3}{B},Common
2,0,Drudge Skeletons,Revised Edition,15,Near Mint,English,,,,,,,,0,Creature  - Skeleton,{1}{B},Common
1,0,Drudge Skeletons,Fourth Edition,17,Near Mint,English,,,,,,,,0,Creature  - Skeleton,{1}{B},Common
1,0,Drudge Skeletons,Classic Sixth Edition,123,Near Mint,English,,,,,,,,0,Creature  - Skeleton,{1}{B},Common
6,0,Drudge Skeletons,Seventh Edition,130,Near Mint,English,,,,,,,,0,Creature  - Skeleton,{1}{B},Common
1,0,Drudge Skeletons,Eighth Edition,129,Near Mint,English,,,,,,,,0,Creature  - Skeleton,{1}{B},Common
1,0,Drudge Skeletons,Magic 2010,95,Near Mint,English,,,,,,,,,Creature  - Skeleton,{1}{B},Common
